word,decade,betweenness,closeness,clusterrank,constraint,degree,diffusion,dmnc,hubs,laplacian,lobby,mnc,pagerank,topocoefficient,transitivity,zipf,spectral_diversity,nonzero_eigenvalues,entropy,condition_number
able,1820,0.0001745635085631,0.405771738469281,381063.590758901,0.0008320158536527,0.166174917131097,4058704.0,2.27814374541222,0.409735877926508,28924690.0,1087.0,2281.0,0.0001752425677799,0.033917160188103,0.0939407923579224,5.33204658474614,109.10111236572266,7.0,1.470579981803894,124.00790405273438
able,1830,0.0002330094013439,0.411896945029754,373872.812577945,0.0007874047421787,0.166260205704591,4252414.0,2.25849799859405,0.378141968554631,30627740.0,1134.0,2351.0,0.0001579684700378,0.0331546116370792,0.0879687902383412,5.21068887902699,137.84031677246094,5.0,1.4831517934799194,184.5824432373047
able,1840,0.0004655033139483,0.414631198445956,375171.721931501,0.0007661738805529,0.172127348568576,4376738.0,2.1867033977083,0.380520440301054,32058232.0,1176.0,2413.0,0.0001544083859322,0.033404383770591,0.08576678863557,5.1943710631268,126.4801254272461,6.0,1.5051205158233645,157.3047332763672
able,1850,0.0003952364845049,0.422870015931586,446155.982904281,0.0007009313828203,0.184262387387387,5172354.0,2.22796124203541,0.398427483157987,37755168.0,1289.0,2616.0,0.0001410536021064,0.0357435094283371,0.0863015022245394,5.2820122903115,143.46888732910156,6.0,1.4605714082717896,208.80978393554688
able,1860,0.0004408896085292,0.420760289661859,394084.657719374,0.0007317706611734,0.177218728162124,4695496.0,2.15169900894747,0.407588360173456,35111104.0,1228.0,2534.0,0.0001527234362186,0.0332818108189384,0.0839735812193953,5.25732467105593,151.0972900390625,6.0,1.4629473686218262,226.54962158203125
able,1870,0.0005141000165072,0.425210320516789,422461.748517703,0.0007076197144038,0.18398944664306,5033948.0,2.14431275406039,0.420479031701471,38152596.0,1288.0,2649.0,0.0001430859237294,0.0337492595612304,0.0839667514263125,5.27757776869433,159.5948944091797,6.0,1.5220890045166016,260.2920837402344
able,1880,0.0004790360563813,0.43375410522538,495903.005254226,0.0006800486019402,0.190189358534981,5658004.0,2.16389642581305,0.405500420257978,41494550.0,1380.0,2747.0,0.0001313456899346,0.036321008199421,0.0876888539732545,5.3003992243076,164.22286987304688,5.0,1.508511304855347,289.1235656738281
able,1890,0.0004568496331346,0.442234281877903,610811.604484522,0.000637798970794,0.198795388057133,6633538.0,2.18718220262966,0.372578828521864,46623476.0,1516.0,2888.0,0.0001169874058058,0.0400541148263788,0.0921194158166276,5.32043371363757,172.89547729492188,6.0,1.5675745010375977,313.13433837890625
able,1900,0.000456257957076,0.445600365725316,654613.7572778,0.0006288794446115,0.201549324741208,6961930.0,2.14785548377191,0.363756183257336,48492380.0,1574.0,2940.0,0.0001136901149393,0.0410351228756401,0.0940673513365877,5.30078756071534,160.1047821044922,5.0,1.4489314556121826,254.22821044921875
able,1910,0.0005458298586124,0.442585790590201,486902.676457974,0.0006677781742067,0.192339317527751,5724370.0,2.02368625464475,0.442036153819534,42960122.0,1438.0,2807.0,0.0001281151644868,0.0352980136720903,0.0850995919223426,5.34984254910375,161.55299377441406,5.0,1.4886149168014526,260.1261901855469
able,1920,0.000619596246935,0.438884810721093,406597.785019284,0.000710432729181,0.186527787295279,4996258.0,1.95197903611996,0.47291543320688,39624208.0,1310.0,2722.0,0.0001476610260156,0.0317977815983437,0.0814248230150507,5.35548780193174,161.9288787841797,5.0,1.509265661239624,290.5614013671875
able,1930,0.0007098192709456,0.434831041839654,356531.346387364,0.0007343126321269,0.185598794190189,4555624.0,1.87718275145199,0.500392754540406,38460554.0,1243.0,2708.0,0.0001645809814192,0.0291523186356556,0.078308368679706,5.32466769802795,161.5706024169922,6.0,1.563957691192627,268.4211120605469
able,1940,0.0006709997408996,0.435474337149132,342073.276583067,0.000745819510284,0.180124648996644,4378878.0,1.84561827600081,0.470624218376657,36420096.0,1228.0,2630.0,0.0001562629240366,0.0288396296821348,0.0781658801290664,5.36516847611321,165.54110717773438,6.0,1.584429383277893,280.8291931152344
